time,ids,ids_mode,satellite_id,source_ip,target_ip,target_port,ground_truth,detected,action,score,detail
219.90000000001575,S-IDS,signature,35,208.0.168.9,24.20.208.96,22,malicious,1,malicious_blocked,,'1\xdb\xf7\xe3\xb0f'
219.90000000001575,S-IDS,signature,505,244.37.107.127,14.170.66.251,22,malicious,0,malicious_executed,,None
219.95000000001576,S-IDS,signature,900,1.92.42.173,125.156.175.238,22,malicious,1,malicious_blocked,,'1\xc0Ph//sh'
219.95000000001576,S-IDS,signature,860,240.247.193.97,85.225.21.164,22,malicious,1,malicious_blocked,,'1\xc0Ph//sh'
219.95000000001576,S-IDS,signature,299,162.183.33.123,105.103.73.99,22,malicious,1,malicious_blocked,,'1\xc0Ph//sh'
219.95000000001576,S-IDS,signature,1003,181.169.127.91,236.239.200.205,22,malicious,0,malicious_executed,,None
219.95000000001576,S-IDS,signature,902,58.33.232.122,237.102.40.153,22,malicious,0,malicious_executed,,None
219.95000000001576,S-IDS,signature,707,85.150.253.85,78.137.176.45,22,malicious,0,malicious_executed,,None
219.95000000001576,S-IDS,signature,164,129.74.69.48,24.41.0.220,22,malicious,0,malicious_executed,,None
223.6500000000166,S-IDS,signature,1263,221.204.91.129,112.11.222.166,22,benign,0,benign_allowed,,None
223.75000000001663,S-IDS,signature,168,11.77.208.155,18.176.255.250,22,benign,0,benign_allowed,,None
223.75000000001663,S-IDS,signature,200,239.155.68.141,57.203.40.201,22,benign,0,benign_allowed,,None
223.75000000001663,S-IDS,signature,199,81.51.97.160,164.26.49.75,22,benign,0,benign_allowed,,None
223.80000000001664,S-IDS,signature,1231,114.170.205.205,251.144.120.152,22,benign,0,benign_allowed,,None
223.80000000001664,S-IDS,signature,1231,12.29.162.135,251.144.120.152,22,benign,0,benign_allowed,,None
223.80000000001664,S-IDS,signature,1231,228.163.97.140,251.144.120.152,22,benign,0,benign_allowed,,None
223.80000000001664,S-IDS,signature,1231,52.43.225.169,251.144.120.152,22,benign,0,benign_allowed,,None
223.85000000001665,S-IDS,signature,333,221.44.240.157,99.95.207.180,22,benign,0,benign_allowed,,None
223.85000000001665,S-IDS,signature,364,26.217.99.5,30.58.192.85,22,benign,0,benign_allowed,,None
223.85000000001665,S-IDS,signature,1133,13.211.137.2,129.229.82.204,22,benign,0,benign_allowed,,None
223.95000000001667,S-IDS,signature,806,133.129.189.235,82.70.168.39,22,benign,0,benign_allowed,,None
224.00000000001668,S-IDS,signature,35,62.46.91.147,24.20.208.96,22,benign,0,benign_allowed,,None
224.00000000001668,S-IDS,signature,131,32.111.214.236,59.202.154.16,22,benign,0,benign_allowed,,None
224.0500000000167,S-IDS,signature,1036,150.136.1.115,75.241.112.22,22,benign,0,benign_allowed,,None
224.0500000000167,S-IDS,signature,233,63.160.212.115,168.80.132.80,22,benign,0,benign_allowed,,None
224.0500000000167,S-IDS,signature,265,109.135.92.152,214.127.245.225,22,benign,0,benign_allowed,,None
225.25000000001697,S-IDS,signature,1094,42.27.115.196,201.150.117.237,22,malicious,0,malicious_executed,,None
225.30000000001698,S-IDS,signature,1167,250.19.107.214,152.210.52.91,22,malicious,0,malicious_executed,,None
225.350000000017,S-IDS,signature,199,246.50.108.179,164.26.49.75,22,malicious,0,malicious_executed,,None
225.350000000017,S-IDS,signature,268,157.91.128.219,237.27.177.42,22,malicious,0,malicious_executed,,None
225.400000000017,S-IDS,signature,707,85.150.253.85,78.137.176.45,22,malicious,1,malicious_blocked,,'1\xdb\xf7\xe3\xb0f'
225.400000000017,S-IDS,signature,1062,216.209.155.112,240.18.18.221,22,malicious,1,malicious_blocked,,'1\xdb\xf7\xe3\xb0f'
225.450000000017,S-IDS,signature,505,244.37.107.127,14.170.66.251,22,malicious,0,malicious_executed,,None
225.450000000017,S-IDS,signature,299,162.183.33.123,105.103.73.99,22,malicious,0,malicious_executed,,None
225.450000000017,S-IDS,signature,1068,18.84.239.174,81.204.169.167,22,malicious,0,malicious_executed,,None
225.450000000017,S-IDS,signature,35,208.0.168.9,24.20.208.96,22,malicious,1,malicious_blocked,,'1\xc0Ph//sh'
226.15000000001717,S-IDS,signature,1094,39.196.90.18,201.150.117.237,22,benign,0,benign_allowed,,None
226.15000000001717,S-IDS,signature,729,122.195.183.79,169.253.144.255,22,benign,0,benign_allowed,,None
226.20000000001718,S-IDS,signature,964,2.68.162.84,173.177.55.44,22,benign,0,benign_allowed,,None
226.3000000000172,S-IDS,signature,893,237.253.243.244,46.96.250.224,22,benign,0,benign_allowed,,None
226.3000000000172,S-IDS,signature,900,108.145.86.169,125.156.175.238,22,benign,0,benign_allowed,,None
226.3000000000172,S-IDS,signature,894,144.220.114.224,248.159.255.113,22,benign,0,benign_allowed,,None
231.00000000001828,S-IDS,signature,200,14.143.216.224,57.203.40.201,22,malicious,0,malicious_executed,,None
231.1000000000183,S-IDS,signature,964,61.78.202.191,173.177.55.44,22,malicious,0,malicious_executed,,None
231.1000000000183,S-IDS,signature,964,42.27.115.196,173.177.55.44,22,malicious,1,malicious_blocked,,'1\xdb\xf7\xe3\xb0f'
231.1000000000183,S-IDS,signature,505,244.37.107.127,14.170.66.251,22,malicious,0,malicious_executed,,None
231.1500000000183,S-IDS,signature,1068,18.84.239.174,81.204.169.167,22,malicious,1,malicious_blocked,,'1\xc0Ph//sh'
231.1500000000183,S-IDS,signature,902,58.33.232.122,237.102.40.153,22,malicious,1,malicious_blocked,,'1\xc0Ph//sh'
231.20000000001832,S-IDS,signature,299,162.183.33.123,105.103.73.99,22,malicious,0,malicious_executed,,None
231.20000000001832,S-IDS,signature,364,250.19.107.214,30.58.192.85,22,malicious,0,malicious_executed,,None
231.20000000001832,S-IDS,signature,341,136.180.59.60,220.215.240.216,22,malicious,1,malicious_blocked,,'1\xc0Ph//sh'
231.20000000001832,S-IDS,signature,538,118.90.249.191,252.8.63.142,22,malicious,1,malicious_blocked,,'1\xc0Ph//sh'
231.25000000001833,S-IDS,signature,860,240.247.193.97,85.225.21.164,22,malicious,0,malicious_executed,,None
231.25000000001833,S-IDS,signature,199,246.50.108.179,164.26.49.75,22,malicious,1,malicious_blocked,,'1\xc0Ph//sh'
231.25000000001833,S-IDS,signature,1003,181.169.127.91,236.239.200.205,22,malicious,0,malicious_executed,,None
231.25000000001833,S-IDS,signature,707,85.150.253.85,78.137.176.45,22,malicious,0,malicious_executed,,None
231.25000000001833,S-IDS,signature,164,129.74.69.48,24.41.0.220,22,malicious,0,malicious_executed,,None
234.35000000001904,S-IDS,signature,199,121.15.154.73,164.26.49.75,22,benign,0,benign_allowed,,None
234.40000000001905,S-IDS,signature,1133,27.191.246.108,129.229.82.204,22,benign,0,benign_allowed,,None
234.40000000001905,S-IDS,signature,1199,101.66.71.47,97.241.66.21,22,benign,0,benign_allowed,,None
234.40000000001905,S-IDS,signature,1231,143.16.221.154,251.144.120.152,22,benign,0,benign_allowed,,None
234.55000000001908,S-IDS,signature,1263,71.176.10.180,112.11.222.166,22,benign,0,benign_allowed,,None
234.6000000000191,S-IDS,signature,35,15.64.246.223,24.20.208.96,22,benign,0,benign_allowed,,None
234.6500000000191,S-IDS,signature,232,75.75.238.20,147.205.129.90,22,benign,0,benign_allowed,,None
234.70000000001912,S-IDS,signature,233,183.32.91.60,168.80.132.80,22,benign,0,benign_allowed,,None
234.70000000001912,S-IDS,signature,233,63.160.212.115,168.80.132.80,22,benign,0,benign_allowed,,None
234.70000000001912,S-IDS,signature,806,221.14.170.242,82.70.168.39,22,benign,0,benign_allowed,,None
234.75000000001913,S-IDS,signature,839,198.79.96.40,40.89.207.14,22,benign,0,benign_allowed,,None
234.75000000001913,S-IDS,signature,231,182.254.211.247,233.45.15.57,22,benign,0,benign_allowed,,None
235.5000000000193,S-IDS,signature,2,22.8.198.158,128.28.71.192,22,benign,0,benign_allowed,,None
236.05000000001942,S-IDS,signature,1231,120.142.35.29,251.144.120.152,22,benign,0,benign_allowed,,None
236.05000000001942,S-IDS,signature,35,208.0.168.9,24.20.208.96,22,malicious,0,malicious_executed,,None
236.05000000001942,S-IDS,signature,729,53.147.75.170,169.253.144.255,22,benign,0,benign_allowed,,None
236.10000000001943,S-IDS,signature,1062,225.68.24.36,240.18.18.221,22,benign,0,benign_allowed,,None
236.10000000001943,S-IDS,signature,1062,30.63.141.142,240.18.18.221,22,benign,0,benign_allowed,,None
236.10000000001943,S-IDS,signature,1263,157.91.128.219,112.11.222.166,22,malicious,0,malicious_executed,,None
236.10000000001943,S-IDS,signature,537,244.37.107.127,25.48.49.113,22,malicious,1,malicious_blocked,,'1\xdb\xf7\xe3\xb0f'
236.15000000001945,S-IDS,signature,1094,206.21.147.145,201.150.117.237,22,benign,0,benign_allowed,,None
236.15000000001945,S-IDS,signature,964,42.27.115.196,173.177.55.44,22,malicious,1,malicious_blocked,,'1\xc0Ph//sh'
236.15000000001945,S-IDS,signature,299,162.183.33.123,105.103.73.99,22,malicious,0,malicious_executed,,None
236.20000000001946,S-IDS,signature,341,136.180.59.60,220.215.240.216,22,malicious,0,malicious_executed,,None
236.20000000001946,S-IDS,signature,505,118.84.245.92,14.170.66.251,22,benign,0,benign_allowed,,None
236.20000000001946,S-IDS,signature,603,165.55.252.203,149.143.255.174,22,benign,0,benign_allowed,,None
236.25000000001947,S-IDS,signature,538,118.90.249.191,252.8.63.142,22,malicious,0,malicious_executed,,None
236.25000000001947,S-IDS,signature,538,30.219.41.22,252.8.63.142,22,benign,0,benign_allowed,,None
236.25000000001947,S-IDS,signature,860,240.247.193.97,85.225.21.164,22,malicious,0,malicious_executed,,None
236.25000000001947,S-IDS,signature,860,168.66.153.140,85.225.21.164,22,benign,0,benign_allowed,,None
