Time,Current_Generated_Packets_Number,Current_Arrived_Packets_Number,Current_Lost_Packets_Number,Current_Generated_Packets_Byte,Current_Arrived_Packets_Byte,Current_Lost_Packets_Byte,Current_Latency,Current_Covered_Users_Number,Current_Operational_Satellite_Number,Current_Hop_Count,Current_Load_Deviation,Total_Generated_Packets_Number,Total_Arrived_Packets_Number,Total_Lost_Packets_Number,Total_Generated_Packets_Byte,Total_Arrived_Packets_Byte,Total_Lost_Packets_Byte,Total_Latency,Total_Covered_Users_Number,Total_Operational_Satellite_Number,Total_Hop_Count,Total_Load_Deviation
71,490.0,348.5,19.0,611600.0,434450.0,23200.0,203.99949575443847,988.0,1320.0,16.441893830703012,1.3947807439612994,30380.0,24300.0,1276.0,37975100.0,30380400.0,1596800.0,192.20259153634427,988.0,1320.0,369215.0,1.3975502901554209
72,490.0,367.5,17.0,611600.0,453000.0,21250.0,196.07940111439777,988.0,1320.0,16.268027210884355,1.3901790567768,30380.0,24696.0,1290.0,37975100.0,30870200.0,1614400.0,192.13255861616796,988.0,1320.0,375634.0,1.382807823398179
73,93.0,361.0,13.0,116250.0,450700.0,16950.0,189.12182740016178,988.0,1320.0,16.209141274238227,1.3833462370618266,30566.0,25022.0,1302.0,38207600.0,31281800.0,1630700.0,192.11505120911917,988.0,1320.0,380918.0,1.3838846507254738
74,490.0,322.0,14.0,610000.0,402000.0,18450.0,194.43288345653406,988.0,1320.0,16.253105590062113,1.3859612582646812,31360.0,25340.0,1318.0,39195100.0,31674200.0,1651300.0,192.19054564793035,988.0,1320.0,386101.0,1.3880378658038885
75,397.0,363.0,24.0,493750.0,450950.0,30950.0,206.5679589654237,988.0,1320.0,15.69146005509642,1.3918523784020633,31360.0,25748.0,1350.0,39195100.0,32183700.0,1692600.0,192.52786952055894,988.0,1320.0,392310.0,1.395666891000238
76,414.0,368.0,27.0,517150.0,460150.0,35000.0,214.29540074459464,988.0,1320.0,15.841032608695652,1.3959632662582446,32188.0,26076.0,1372.0,40229400.0,32594500.0,1721300.0,192.8267608740444,988.0,1320.0,397760.0,1.3962596415162511
77,490.0,337.0,21.5,612100.0,423950.0,27000.0,204.70132888686655,988.0,1320.0,15.574183976261127,1.3945155307809896,32340.0,26422.0,1393.0,40419300.0,33031600.0,1746600.0,192.8416703605962,988.0,1320.0,402807.0,1.3927714200457282
78,511.5,334.0,21.5,640750.0,417900.0,26200.0,197.78615381792693,988.0,1320.0,14.803892215568862,1.3930559791928667,33211.0,26744.0,1415.0,41510900.0,33430300.0,1773700.0,192.9519829480919,988.0,1320.0,407649.0,1.393340538340005
79,490.0,330.5,23.5,615550.0,408550.0,28800.0,208.85960117033477,988.0,1320.0,15.494704992435704,1.3970614883426746,33320.0,27083.0,1440.0,41650400.0,33848700.0,1804200.0,193.23926861510316,988.0,1320.0,413049.0,1.4007824383453442
80,95.0,382.5,23.0,120400.0,475150.0,28600.0,204.46663851919226,988.0,1320.0,15.908496732026144,1.3998772118597276,33401.0,27509.0,1461.0,41751700.0,34380600.0,1830900.0,193.27432970916058,988.0,1320.0,419819.0,1.3989719853741112
81,490.0,394.0,16.0,608400.0,490600.0,20400.0,192.91435516617486,988.0,1320.0,16.305837563451778,1.3974081143585457,34300.0,27871.0,1472.0,42867200.0,34829900.0,1845000.0,193.23018879953807,988.0,1320.0,425898.0,1.39584424334298
82,449.5,338.5,13.0,557750.0,424650.0,16100.0,193.44752266941953,988.0,1320.0,16.48301329394387,1.3943650359047477,34300.0,28186.0,1487.0,42867200.0,35229900.0,1863100.0,193.27843292255514,988.0,1320.0,430978.0,1.392885828466515
83,350.0,333.5,11.5,438250.0,421450.0,14300.0,189.5280281362813,988.0,1320.0,16.350824587706146,1.3934324153792592,35000.0,28538.0,1495.0,43743700.0,35672800.0,1873600.0,193.1451326660298,988.0,1320.0,436804.0,1.3939790022920033
84,490.0,384.0,10.0,611950.0,481450.0,12850.0,184.98536243839743,988.0,1320.0,16.647135416666668,1.3932422995921514,35280.0,28954.0,1507.0,44091100.0,36192800.0,1888800.0,193.06389828674156,988.0,1320.0,443763.0,1.3925055968922995
85,140.0,425.5,11.0,173700.0,529350.0,13800.0,186.53163065221344,988.0,1320.0,16.964747356051703,1.3947176791646783,35280.0,29389.0,1517.0,44091100.0,36731500.0,1901200.0,192.9583214559716,988.0,1320.0,451241.0,1.396929761437057
86,350.0,417.5,12.5,435500.0,519500.0,15000.0,187.19578800244807,988.0,1320.0,16.453892215568864,1.3977038849749452,35980.0,29789.0,1532.0,44962100.0,37231800.0,1918800.0,192.902773966174,988.0,1320.0,457502.0,1.3984780085128337
87,490.0,398.0,16.0,611350.0,495800.0,19100.0,191.09774111413657,987.5,1320.0,15.99748743718593,1.3906833549825535,36260.0,30185.0,1549.0,45313800.0,37723100.0,1939400.0,192.90977540054067,987.0,1320.0,463975.0,1.3828887014522733
88,140.0,381.5,14.5,175850.0,472550.0,17150.0,190.62060447756951,987.0,1320.0,16.384010484927916,1.3804870366638007,36260.0,30552.0,1561.0,45313800.0,38176900.0,1953100.0,192.84648902752048,987.0,1320.0,470003.0,1.378085371875328
89,490.0,332.5,13.5,610850.0,414450.0,16650.0,194.87266543916388,984.5,1320.0,16.571428571428573,1.3761911343236783,37240.0,30851.0,1576.0,46535500.0,38553100.0,1972700.0,192.94765281346548,982.0,1320.0,475001.0,1.3742968967720288
90,490.0,340.5,19.5,610850.0,429550.0,25000.0,206.63881599608462,982.0,1320.0,16.293685756240823,1.3779631004202142,37240.0,31233.0,1600.0,46535500.0,39036000.0,2003100.0,193.14894312606054,982.0,1320.0,481099.0,1.3816293040683998
91,490.0,354.5,19.5,609550.0,443300.0,25100.0,202.51374728237664,980.5,1320.0,15.909732016925247,1.384213957733825,38220.0,31560.0,1615.0,47754600.0,39439700.0,2022900.0,193.16334048981062,979.0,1320.0,486281.0,1.3867986113992505
92,490.0,362.0,18.5,609550.0,448650.0,23400.0,200.3864861824217,979.0,1320.0,16.03867403314917,1.3934899219860606,38220.0,31957.0,1637.0,47754600.0,39933300.0,2049900.0,193.31289413713094,979.0,1320.0,492711.0,1.4001812325728709
93,208.0,382.0,16.0,261400.0,476950.0,19650.0,190.32033558779855,979.0,1320.0,15.81020942408377,1.395123703112794,38636.0,32324.0,1647.0,48277400.0,40393600.0,2062200.0,193.09672390796143,979.0,1320.0,498360.0,1.3900661736527173
94,490.0,366.5,12.5,614300.0,457400.0,15350.0,178.6355805161646,976.0,1320.0,15.345156889495225,1.3888237927801608,39200.0,32693.0,1662.0,48983200.0,40852100.0,2080600.0,192.99381040580366,973.0,1320.0,504029.0,1.3875814119076042
95,282.0,344.0,17.5,352900.0,427050.0,22200.0,191.07478673250665,973.0,1320.0,15.280523255813954,1.381792949343713,39200.0,33012.0,1682.0,48983200.0,41247700.0,2106600.0,193.05458807531434,973.0,1320.0,508873.0,1.376004486779822
96,450.5,346.0,18.5,562750.0,431450.0,23150.0,194.38627538761907,971.5,1320.0,15.284682080924856,1.3746973074246631,40101.0,33385.0,1699.0,50108700.0,41715000.0,2126900.0,193.02274402146134,970.0,1320.0,514606.0,1.3733901280695042
97,490.0,370.0,17.5,611950.0,461450.0,21450.0,190.27356039105544,970.0,1320.0,15.32027027027027,1.3736418757247129,40180.0,33752.0,1717.0,50207100.0,42170600.0,2149500.0,192.9938224361559,970.0,1320.0,520210.0,1.3738936233799213
98,372.0,339.0,11.0,464400.0,424100.0,14100.0,183.38228418362422,970.0,1320.0,16.0,1.3800249457563756,40845.0,34063.0,1721.0,51037500.0,42563200.0,2155100.0,192.83415912635496,970.0,1320.0,525454.0,1.3861562681328299
99,490.0,340.0,12.5,612450.0,425900.0,15100.0,189.77125503169327,969.0,1320.0,16.294117647058822,1.3856715230174197,41160.0,34432.0,1742.0,51432000.0,43022400.0,2179700.0,192.93101738224604,968.0,1320.0,531290.0,1.3851867779020095
100,157.0,384.5,15.0,196500.0,475800.0,17750.0,187.55946066381244,968.0,1320.0,16.00520156046814,1.3922341839019918,41160.0,34832.0,1751.0,51432000.0,43514800.0,2190600.0,192.71895577858237,968.0,1320.0,537762.0,1.3992815899019742
101,244.5,343.0,10.5,305750.0,425350.0,12750.0,187.91241358864212,968.0,1320.0,16.830903790087465,1.4019512864548251,41649.0,35118.0,1763.0,52043500.0,43873100.0,2205200.0,192.8348119409055,968.0,1320.0,542836.0,1.4046209830076761
