Time,Current_Generated_Packets_Number,Current_Arrived_Packets_Number,Current_Lost_Packets_Number,Current_Generated_Packets_Byte,Current_Arrived_Packets_Byte,Current_Lost_Packets_Byte,Current_Latency,Current_Covered_Users_Number,Current_Operational_Satellite_Number,Current_Hop_Count,Current_Load_Deviation,Total_Generated_Packets_Number,Total_Arrived_Packets_Number,Total_Lost_Packets_Number,Total_Generated_Packets_Byte,Total_Arrived_Packets_Byte,Total_Lost_Packets_Byte,Total_Latency,Total_Covered_Users_Number,Total_Operational_Satellite_Number,Total_Hop_Count,Total_Load_Deviation
57,490.0,702.0,25.0,616050.0,884100.0,30950.0,188.02968531730343,991.0,1320.0,16.064814814814813,1.4110279817717073,38220.0,33150.0,1112.0,47797300.0,41455000.0,1398600.0,180.05980728907915,991.0,1320.0,513570.0,1.4040891260252633
58,544.5,656.5,29.0,679700.0,825700.0,36000.0,195.25990412029896,990.5,1320.0,16.244478293983246,1.4043672344030478,39200.0,33768.0,1140.0,49020400.0,42229900.0,1433800.0,180.38467751398463,990.0,1320.0,523713.0,1.404645342780832
59,925.5,628.0,20.0,1156900.0,787500.0,25500.0,183.86074645416494,989.5,1320.0,16.06449044585987,1.3970557091238662,40071.0,34406.0,1152.0,50111100.0,43030000.0,1449600.0,180.19834199738492,989.0,1320.0,533747.0,1.3894660754669002
60,490.0,686.5,17.0,611700.0,857750.0,21850.0,176.51981108357583,989.0,1320.0,15.874726875455208,1.3959892709517088,40180.0,35141.0,1174.0,50243800.0,43945400.0,1477500.0,180.23493589020455,989.0,1320.0,545509.0,1.4025124664365172
61,544.5,683.0,28.0,673400.0,851150.0,35000.0,190.86421445219625,989.0,1320.0,16.035871156661788,1.3973373861896146,41160.0,35772.0,1208.0,51457900.0,44732300.0,1519600.0,180.60847911557738,989.0,1320.0,555652.0,1.392162305942712
62,980.0,597.5,29.5,1222100.0,744150.0,35900.0,195.19676255875,989.0,1320.0,15.845188284518828,1.3918614149356294,42140.0,36336.0,1233.0,52688000.0,45433700.0,1549300.0,180.7343404695751,989.0,1320.0,564444.0,1.3915605239285467
63,969.0,657.0,23.5,1210700.0,817800.0,28250.0,184.87884690383623,988.5,1320.0,15.838660578386605,1.3929420703517277,43098.0,37086.0,1255.0,53879300.0,46367900.0,1576100.0,180.76006542161622,988.0,1320.0,576464.0,1.3943236167749085
64,490.0,710.0,27.5,609450.0,886350.0,34050.0,188.8655440593041,988.0,1320.0,15.903521126760563,1.3975317733791326,43120.0,37756.0,1288.0,53906900.0,47206400.0,1617400.0,181.04152019744248,988.0,1320.0,587027.0,1.4007399299833567
65,501.0,623.5,29.0,625500.0,776550.0,36800.0,196.64009737854894,988.0,1320.0,16.08420208500401,1.3979537828200237,44100.0,38333.0,1313.0,55130300.0,47921000.0,1649700.0,181.282777465802,988.0,1320.0,596521.0,1.3951676356566907
66,969.0,587.0,26.5,1211800.0,732400.0,33750.0,195.4253470531471,988.0,1320.0,16.208688245315162,1.3964853744479413,45058.0,38931.0,1341.0,56330500.0,48672300.0,1684900.0,181.48704276932273,988.0,1320.0,606106.0,1.3978031132391917
