time,ids,ids_mode,satellite_id,source_ip,target_ip,target_port,ground_truth,detected,action,score,detail
231.35000000001835,HR-IDS,heuristic,341,234.226.139.225,170.169.141.131,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
231.40000000001837,HR-IDS,heuristic,707,215.73.167.218,246.29.120.47,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
231.40000000001837,HR-IDS,heuristic,1003,114.163.99.45,143.165.110.247,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
233.3500000000188,HR-IDS,heuristic,860,142.48.156.114,164.210.6.241,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
233.40000000001882,HR-IDS,heuristic,893,57.16.154.62,27.154.44.121,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
233.50000000001884,HR-IDS,heuristic,407,142.177.31.85,171.163.233.111,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
233.50000000001884,HR-IDS,heuristic,762,43.252.175.218,142.190.74.242,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
233.85000000001892,HR-IDS,heuristic,35,196.179.182.44,191.158.218.247,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
233.85000000001892,HR-IDS,heuristic,35,49.23.124.142,191.158.218.247,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
236.50000000001953,HR-IDS,heuristic,1159,231.143.127.189,207.126.163.131,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
236.50000000001953,HR-IDS,heuristic,1159,213.129.100.190,207.126.163.131,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
