Time,Current_Generated_Packets_Number,Current_Arrived_Packets_Number,Current_Lost_Packets_Number,Current_Generated_Packets_Byte,Current_Arrived_Packets_Byte,Current_Lost_Packets_Byte,Current_Latency,Current_Covered_Users_Number,Current_Operational_Satellite_Number,Current_Hop_Count,Current_Load_Deviation,Total_Generated_Packets_Number,Total_Arrived_Packets_Number,Total_Lost_Packets_Number,Total_Generated_Packets_Byte,Total_Arrived_Packets_Byte,Total_Lost_Packets_Byte,Total_Latency,Total_Covered_Users_Number,Total_Operational_Satellite_Number,Total_Hop_Count,Total_Load_Deviation
85,490.0,723.5,14.5,615700.0,902100.0,18800.0,175.23661790763785,988.0,1320.0,16.126468555632343,1.4046688483465557,54880.0,48947.0,1695.0,68531800.0,61134100.0,2112500.0,182.42271130137962,988.0,1320.0,765888.0,1.3930197794838681
86,490.0,677.0,17.0,615000.0,843550.0,22200.0,177.72274139261881,988.0,1320.0,16.069423929098967,1.3939578748351442,55860.0,49620.0,1712.0,69761800.0,61969800.0,2134300.0,182.35968421443172,988.0,1320.0,776748.0,1.3948959701864205
87,980.0,666.5,15.0,1229300.0,831000.0,18950.0,176.8083776641346,987.5,1320.0,16.200300075018756,1.3962624991094534,56840.0,50282.0,1725.0,70990400.0,62798100.0,2150400.0,182.27441543260213,987.0,1320.0,787516.0,1.3976290280324861
88,980.0,661.0,16.5,1228500.0,828800.0,20500.0,180.0240671938715,984.5,1320.0,16.201210287443267,1.4008295115658047,57820.0,50942.0,1745.0,72218800.0,63627400.0,2175300.0,182.29961700500846,982.0,1320.0,798166.0,1.4040299950991233
89,490.0,669.5,25.0,614200.0,838200.0,31350.0,188.39802377697578,982.0,1320.0,15.949215832710978,1.3922076410228827,57820.0,51621.0,1775.0,72218800.0,64474500.0,2213100.0,182.43370998631988,982.0,1320.0,808872.0,1.3803852869466422
90,490.0,675.0,23.5,612700.0,838350.0,29850.0,183.7956810870409,981.5,1320.0,15.76962962962963,1.3797568368731408,58800.0,52292.0,1792.0,73444200.0,65304100.0,2235000.0,182.33826062461142,981.0,1320.0,819455.0,1.3791283867996393
91,980.0,713.0,15.5,1225800.0,886850.0,20300.0,172.83125417181185,979.0,1320.0,15.816970546984573,1.380578785263095,59780.0,53047.0,1806.0,74670400.0,66248200.0,2253700.0,182.17865049783805,977.0,1320.0,831427.0,1.3820291837265508
92,490.0,719.0,17.5,613100.0,897950.0,22150.0,179.1652134278684,977.0,1320.0,16.225312934631432,1.3854393439170969,59780.0,53730.0,1827.0,74670400.0,67100000.0,2279300.0,182.25413263856524,977.0,1320.0,842787.0,1.3888495041076427
93,490.0,691.0,21.0,614700.0,862350.0,25650.0,184.66326444328567,976.5,1320.0,16.267004341534008,1.3881868859273758,60760.0,54429.0,1848.0,75899800.0,67972900.0,2305000.0,182.24151970299022,976.0,1320.0,853908.0,1.387524267747109
94,980.0,665.0,21.5,1217950.0,833550.0,26950.0,181.24483639382208,974.5,1320.0,15.69548872180451,1.3878025502488103,61740.0,55060.0,1870.0,77106300.0,68767100.0,2333200.0,182.22979110081755,973.0,1320.0,863662.0,1.3880808327505114
95,980.0,714.5,16.0,1217650.0,897700.0,20150.0,173.18083998064387,972.0,1320.0,15.757172848145556,1.393006176372386,62720.0,55858.0,1880.0,78335100.0,69768300.0,2345300.0,182.01224863239017,971.0,1320.0,876425.0,1.3979315199942606
96,490.0,768.0,15.0,614400.0,961800.0,17950.0,171.10024181513626,971.0,1320.0,15.790364583333334,1.3981042856092478,62720.0,56596.0,1900.0,78335100.0,70690700.0,2369100.0,181.9318412549928,971.0,1320.0,887916.0,1.398277051224235
97,490.0,681.5,14.0,613100.0,852550.0,16950.0,170.95795186518953,970.5,1320.0,15.59280997798973,1.3943485060292522,63700.0,57221.0,1908.0,79561300.0,71473400.0,2379200.0,181.7521981190518,970.0,1320.0,897678.0,1.3904199608342696
98,980.0,599.5,15.0,1228350.0,752000.0,19200.0,174.25754951620084,969.0,1320.0,15.543786488740617,1.3949110180222042,64680.0,57795.0,1930.0,80791800.0,72194700.0,2407500.0,181.77392238438614,968.0,1320.0,906553.0,1.399402075210139
99,980.0,677.5,19.0,1227050.0,847300.0,23350.0,175.98437355272534,968.0,1320.0,15.620664206642067,1.3908554050809885,65660.0,58576.0,1946.0,82015400.0,73168000.0,2425900.0,181.61944342454578,968.0,1320.0,918844.0,1.382308734951838
100,490.0,735.0,16.0,611800.0,912700.0,19000.0,172.08401610223564,968.0,1320.0,15.881632653061224,1.390077510488379,65660.0,59265.0,1962.0,82015400.0,74020100.0,2445500.0,181.53621288962447,968.0,1320.0,929899.0,1.3978462860249201
101,498.0,704.5,20.0,643850.0,899150.0,24700.0,178.05294698892303,967.5,1320.0,15.805535841022001,1.3994749869868675,66656.0,59985.0,1986.0,83303100.0,74966300.0,2475300.0,181.53605194570554,967.0,1320.0,941114.0,1.4011036879488148
