Time,Current_Generated_Packets_Number,Current_Arrived_Packets_Number,Current_Lost_Packets_Number,Current_Generated_Packets_Byte,Current_Arrived_Packets_Byte,Current_Lost_Packets_Byte,Current_Latency,Current_Covered_Users_Number,Current_Operational_Satellite_Number,Current_Hop_Count,Current_Load_Deviation,Total_Generated_Packets_Number,Total_Arrived_Packets_Number,Total_Lost_Packets_Number,Total_Generated_Packets_Byte,Total_Arrived_Packets_Byte,Total_Lost_Packets_Byte,Total_Latency,Total_Covered_Users_Number,Total_Operational_Satellite_Number,Total_Hop_Count,Total_Load_Deviation
50,427.0,496.0,0.0,5249111.0,6097328.0,0.0,636.2961645145874,1000.0,1584.0,21.526209677419356,1.48857081116408,23854.0,14284.0,1112.0,293237222.0,175593212.0,13669816.0,617.7952840832644,1000.0,1584.0,261410.0,1.48857081116408
51,283.5,443.5,0.0,3485065.5,5451945.5,0.0,637.5891759965641,1000.0,1584.0,21.50056369785795,1.4792760875458162,24000.0,14611.0,1112.0,295032000.0,179613023.0,13669816.0,618.3583796118197,1000.0,1584.0,268436.0,1.4699813639275523
52,73.0,163.5,0.0,897389.0,2009905.5,0.0,644.8703635801173,1000.0,1584.0,21.486238532110093,1.4699813639275523,24000.0,14611.0,1112.0,295032000.0,179613023.0,13669816.0,618.3583796118197,1000.0,1584.0,268436.0,1.4699813639275523
53,55.5,97.0,0.0,682261.5,1192421.0,0.0,750.0078063132606,1000.0,1584.0,30.335051546391753,1.4699813639275523,24111.0,14805.0,1112.0,296396523.0,181997865.0,13669816.0,619.9629526331221,1000.0,1584.0,274321.0,1.4699813639275523
54,296.0,440.5,0.0,3638728.0,5415066.5,0.0,615.3016481060815,1000.0,1584.0,20.206583427922816,1.4699813639275523,24592.0,15492.0,1112.0,302309456.0,190443156.0,13669816.0,618.1961909550768,1000.0,1584.0,286238.0,1.4699813639275523
55,444.5,343.0,0.0,5464238.5,4216499.0,0.0,577.2440315267271,1000.0,1584.0,17.335276967930028,1.4593161234487775,25000.0,15492.0,1112.0,307325000.0,190443156.0,13669816.0,618.1961909550768,1000.0,1584.0,286238.0,1.4486508829700027
56,379.0,199.5,0.0,4659047.0,2452453.5,0.0,631.2038985256834,1000.0,1584.0,20.94486215538847,1.4486508829700027,25350.0,15891.0,1112.0,311627550.0,195348063.0,13669816.0,618.5014356366428,1000.0,1584.0,294595.0,1.4486508829700027
57,500.0,619.0,0.0,6146500.0,7609367.0,0.0,635.6822419843498,1000.0,1584.0,21.11389337641357,1.445584770682016,26000.0,16730.0,1112.0,319618000.0,205661890.0,13669816.0,619.4094927807834,1000.0,1584.0,312377.0,1.4425186583940293
58,325.0,419.5,0.0,3995225.0,5156913.5,0.0,637.8119905421662,1000.0,1584.0,21.194278903456496,1.449517182454868,26000.0,16730.0,1112.0,319618000.0,205661890.0,13669816.0,619.4094927807834,1000.0,1584.0,312377.0,1.4565157065157068
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1584.0,0.0,1.4565157065157068,26000.0,16730.0,1112.0,319618000.0,205661890.0,13669816.0,619.4094927807834,1000.0,1584.0,312377.0,1.4565157065157068
60,3.5,207.5,0.0,43025.5,2550797.5,0.0,614.9697173440483,1000.0,1584.0,20.84578313253012,1.4565157065157068,26007.0,17145.0,1112.0,319704051.0,210763485.0,13669816.0,619.3085722129875,1000.0,1584.0,321028.0,1.4565157065157068
61,500.0,418.5,0.0,6146500.0,5144620.5,0.0,616.6498143965324,1000.0,1584.0,20.93189964157706,1.4566792797191057,27000.0,17567.0,1112.0,331911000.0,215951131.0,13669816.0,619.2858324773614,1000.0,1584.0,329897.0,1.4568428529225046
62,496.5,424.5,0.0,6103474.5,5218378.5,0.0,626.6748686939605,1000.0,1584.0,21.401648998822143,1.4621911763565296,27000.0,17994.0,1112.0,331911000.0,221200242.0,13669816.0,619.6359031934295,1000.0,1584.0,339198.0,1.4675394997905549
63,493.5,435.0,0.0,6066595.5,5347455.0,0.0,631.3532491741433,1000.0,1584.0,21.339080459770116,1.4675394997905549,27987.0,18437.0,1112.0,344044191.0,226646041.0,13669816.0,619.8228754220737,1000.0,1584.0,348462.0,1.4675394997905549
64,500.0,408.0,0.0,6146500.0,5015544.0,0.0,629.312900072418,1000.0,1584.0,20.893382352941178,1.4774977153533655,28000.0,18810.0,1112.0,344204000.0,231231330.0,13669816.0,620.0322704985829,1000.0,1584.0,356247.0,1.487455930916176
65,6.5,186.5,0.0,79904.5,2292644.5,0.0,631.0067057550757,1000.0,1584.0,20.871313672922252,1.487455930916176,28000.0,18810.0,1112.0,344204000.0,231231330.0,13669816.0,620.0322704985829,1000.0,1584.0,356247.0,1.487455930916176
66,171.5,0.0,0.0,2108249.5,0.0,0.0,0.0,1000.0,1584.0,0.0,1.487455930916176,28343.0,18810.0,1112.0,348420499.0,231231330.0,13669816.0,620.0322704985829,1000.0,1584.0,356247.0,1.487455930916176
67,500.0,0.0,0.0,6146500.0,0.0,0.0,0.0,1000.0,1584.0,0.0,1.487928502792428,29000.0,18810.0,1112.0,356497000.0,231231330.0,13669816.0,620.0322704985829,1000.0,1584.0,356247.0,1.4884010746686802
68,395.5,243.5,0.0,4861881.5,2993345.5,0.0,659.5160881135353,1000.0,1584.0,22.878850102669404,1.48919165732546,29134.0,19297.0,1112.0,358144262.0,237218021.0,13669816.0,620.9744342096175,1000.0,1584.0,367389.0,1.4899822399822398
69,268.0,444.0,54.0,3294524.0,5458092.0,663822.0,687.899984790458,1000.0,1584.0,22.44481981981982,1.4899822399822398,29536.0,19698.0,1220.0,363086048.0,242147514.0,14997460.0,623.2637574205988,1000.0,1584.0,376178.0,1.4899822399822398
70,433.0,446.0,54.0,5322869.0,5482678.0,663822.0,676.9835622894564,1000.0,1584.0,21.95291479820628,1.4862343943907534,30000.0,20189.0,1220.0,368790000.0,248183377.0,14997460.0,623.5905829358466,1000.0,1584.0,386971.0,1.4824865487992673
71,232.0,245.5,0.0,2851976.0,3017931.5,0.0,637.5142817707779,1000.0,1584.0,21.981670061099795,1.4735494328956371,30000.0,20189.0,1220.0,368790000.0,248183377.0,14997460.0,623.5905829358466,1000.0,1584.0,386971.0,1.464612316992007
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1584.0,0.0,1.464612316992007,30000.0,20189.0,1220.0,368790000.0,248183377.0,14997460.0,623.5905829358466,1000.0,1584.0,386971.0,1.464612316992007
73,91.0,524.0,0.0,1118663.0,6441532.0,0.0,653.5023263476767,1000.0,1584.0,22.833969465648856,1.464612316992007,30182.0,21237.0,1220.0,371027326.0,261066441.0,14997460.0,624.9864731747745,1000.0,1584.0,410901.0,1.464612316992007
74,500.0,576.0,0.0,6146500.0,7080768.0,0.0,650.1608854631634,1000.0,1584.0,22.469618055555557,1.4642534179760496,31000.0,21341.0,1220.0,381083000.0,262344913.0,14997460.0,624.947304203143,1000.0,1584.0,412856.0,1.4638945189600925
75,409.0,329.0,0.0,5027837.0,4044397.0,0.0,690.6702019981424,1000.0,1584.0,23.731003039513677,1.4551357871153083,31000.0,21895.0,1220.0,381083000.0,269155235.0,14997460.0,626.8562500973692,1000.0,1584.0,426516.0,1.4463770552705242
76,500.0,526.5,0.0,6146500.0,6472264.5,0.0,683.4623478440643,1000.0,1584.0,23.485280151946817,1.446148549541067,32000.0,22394.0,1220.0,393376000.0,275289442.0,14997460.0,627.5566182098299,1000.0,1584.0,437586.0,1.44592004381161
77,500.0,397.0,0.0,6146500.0,4880321.0,0.0,632.2084437042708,1000.0,1584.0,20.152392947103273,1.4474228483799472,32000.0,22689.0,1220.0,393376000.0,278915877.0,14997460.0,627.0339924422558,1000.0,1584.0,442517.0,1.4489256529482843
78,0.0,147.5,0.0,0.0,1813217.5,0.0,585.1991284575251,1000.0,1584.0,16.715254237288136,1.4489256529482843,32000.0,22689.0,1220.0,393376000.0,278915877.0,14997460.0,627.0339924422558,1000.0,1584.0,442517.0,1.4489256529482843
79,21.0,0.0,0.0,258153.0,0.0,0.0,0.0,1000.0,1584.0,0.0,1.4489256529482843,32042.0,22689.0,1220.0,393892306.0,278915877.0,14997460.0,627.0339924422558,1000.0,1584.0,442517.0,1.4489256529482843
80,457.0,156.5,0.0,5617901.0,1923854.5,0.0,601.7576130553836,1000.0,1584.0,20.076677316293928,1.4489256529482843,32914.0,23002.0,1220.0,404611802.0,282763586.0,14997460.0,626.7073676074735,1000.0,1584.0,448801.0,1.4489256529482843
81,479.0,372.0,0.0,5888347.0,4572996.0,0.0,626.9572699756219,1000.0,1584.0,21.337365591397848,1.4527760925012985,33000.0,23433.0,1220.0,405669000.0,288061869.0,14997460.0,627.0316770439201,1000.0,1584.0,458392.0,1.4566265320543126
82,214.0,436.5,0.0,2630702.0,5365894.5,0.0,645.5592271004954,1000.0,1584.0,22.06872852233677,1.4595888005284974,33342.0,23875.0,1220.0,409873206.0,293495375.0,14997460.0,627.3631824445896,1000.0,1584.0,468067.0,1.462551069002682
83,500.0,423.0,0.0,6146500.0,5199939.0,0.0,636.9523599663223,1000.0,1584.0,21.99645390070922,1.464779912953193,34000.0,24279.0,1220.0,417962000.0,298461747.0,14997460.0,627.360823196803,1000.0,1584.0,477001.0,1.4670087569037042
84,329.0,415.5,0.0,4044397.0,5107741.5,0.0,644.7495409559309,1000.0,1584.0,22.27797833935018,1.4704196202553619,34000.0,24706.0,1220.0,417962000.0,303710858.0,14997460.0,627.9204633179571,1000.0,1584.0,486580.0,1.4738304836070197
85,0.0,213.5,0.0,0.0,2624555.5,0.0,661.3402840423295,1000.0,1584.0,22.433255269320842,1.4738304836070197,34000.0,24706.0,1220.0,417962000.0,303710858.0,14997460.0,627.9204633179571,1000.0,1584.0,486580.0,1.4738304836070197
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1584.0,0.0,1.4738304836070197,34000.0,24706.0,1220.0,417962000.0,303710858.0,14997460.0,627.9204633179571,1000.0,1584.0,486580.0,1.4738304836070197
87,339.0,220.0,0.0,4167327.0,2704460.0,0.0,647.6204750421907,1000.0,1584.0,21.89090909090909,1.4738304836070197,34678.0,25146.0,1220.0,426296654.0,309119778.0,14997460.0,628.2492202457692,1000.0,1584.0,496212.0,1.4738304836070197
88,500.0,450.5,0.0,6146500.0,5537996.5,0.0,647.7895492556851,1000.0,1584.0,21.820199778024417,1.471841480879521,35000.0,25607.0,1220.0,430255000.0,314786851.0,14997460.0,628.5877778305723,1000.0,1584.0,506240.0,1.4698524781520221
89,405.0,405.5,0.0,4978665.0,4984811.5,0.0,661.6531479060782,1000.0,1584.0,22.72256473489519,1.4672126454556493,35488.0,25957.0,1220.0,436253984.0,319089401.0,14997460.0,629.2460405472206,1000.0,1584.0,514640.0,1.4645728127592768
90,500.0,402.5,0.0,6146500.0,4947932.5,0.0,660.8769239675153,1000.0,1584.0,23.0583850931677,1.4636541758286228,36000.0,26412.0,1220.0,442548000.0,324682716.0,14997460.0,629.5284539539169,1000.0,1584.0,524802.0,1.462735538897969
91,256.0,227.5,0.0,3147008.0,2796657.5,0.0,646.3969136325908,1000.0,1584.0,22.334065934065933,1.4664056006623998,36000.0,26412.0,1220.0,442548000.0,324682716.0,14997460.0,629.5284539539169,1000.0,1584.0,524802.0,1.4700756624268305
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1584.0,0.0,1.4700756624268305,36000.0,26412.0,1220.0,442548000.0,324682716.0,14997460.0,629.5284539539169,1000.0,1584.0,524802.0,1.4700756624268305
93,89.0,223.0,0.0,1094077.0,2741339.0,0.0,653.9869796830314,1000.0,1584.0,22.522421524663677,1.4700756624268305,36178.0,26858.0,1220.0,444736154.0,330165394.0,14997460.0,629.9169610582403,1000.0,1584.0,534847.0,1.4700756624268305
94,414.5,430.5,0.0,5095448.5,5292136.5,0.0,648.1869822608977,1000.0,1584.0,22.238095238095237,1.4700756624268305,36829.0,27273.0,1220.0,452738897.0,335266989.0,14997460.0,630.0922763970545,1000.0,1584.0,543949.0,1.4700756624268305
